S.no,WWR,AR,ORIN,OVERHANG,SHGC,ENERGY,,,
57734,0.43,1,102,45,0.73,114,,,
57740,0.43,1,102,28,0.72,114,,,
57741,0.43,1,102,34,0.72,114,,,
57744,0.43,1,102,2,0.73,114,,,
57745,0.43,1,102,7,0.73,114,,,
57792,0.43,2,102,18,0.66,114,,,
57820,0.43,2,102,23,0.7,114,,,
57821,0.43,2,102,28,0.7,114,,,
57828,0.43,2,102,18,0.68,114,,,
57834,0.43,2,102,2,0.65,114,,,
57853,0.43,2,102,7,0.68,114,,,
57854,0.43,2,102,12,0.68,114,,,
57881,0.43,2,102,12,0.61,114,,,
57923,0.43,2,102,45,0.72,114,,,
57927,0.43,2,102,18,0.73,114,,,
57928,0.43,2,102,23,0.73,114,,,
57974,0.43,3,102,28,0.66,114,,,
57975,0.43,3,102,34,0.66,114,,,
58003,0.43,3,102,39,0.7,114,,,
58010,0.43,3,102,28,0.68,114,,,
58016,0.43,3,102,12,0.65,114,,,
58017,0.43,3,102,18,0.65,114,,,
58035,0.43,3,102,18,0.68,114,,,
58036,0.43,3,102,23,0.68,114,,,
58063,0.43,3,102,23,0.61,114,,,
58064,0.43,3,102,28,0.61,114,,,
58109,0.43,3,102,28,0.73,114,,,
58110,0.43,3,102,34,0.73,114,,,
58122,0.43,3,102,2,0.59,114,,,
58123,0.43,3,102,7,0.59,114,,,
58156,0.43,4,102,39,0.66,114,,,
58184,0.43,4,102,45,0.7,114,,,
58192,0.43,4,102,39,0.68,114,,,
58198,0.43,4,102,23,0.65,114,,,
58217,0.43,4,102,28,0.68,114,,,
58221,0.43,4,102,2,0.42,114,,,
58222,0.43,4,102,7,0.42,114,,,
58245,0.43,4,102,34,0.61,114,,,
58246,0.43,4,102,39,0.61,114,,,
58291,0.43,4,102,39,0.73,114,,,
58294,0.43,4,102,7,0.56,114,,,
58295,0.43,4,102,12,0.56,114,,,
58304,0.43,4,102,12,0.59,114,,,
58305,0.43,4,102,18,0.59,114,,,
58338,0.43,5,102,2,0.44,114,,,
58339,0.43,5,102,7,0.44,114,,,
58373,0.43,5,102,45,0.68,114,,,
58380,0.43,5,102,34,0.65,114,,,
58399,0.43,5,102,39,0.68,114,,,
58404,0.43,5,102,18,0.42,114,,,
58405,0.43,5,102,23,0.42,114,,,
58427,0.43,5,102,45,0.61,114,,,
58476,0.43,5,102,18,0.56,114,,,
58477,0.43,5,102,23,0.56,114,,,
58486,0.43,5,102,23,0.59,114,,,
58487,0.43,5,102,28,0.59,114,,,
58513,0.52,1,102,23,0.66,114,,,
58514,0.52,1,102,28,0.66,114,,,
58541,0.52,1,102,28,0.7,114,,,
58548,0.52,1,102,18,0.68,114,,,
58549,0.52,1,102,23,0.68,114,,,
58554,0.52,1,102,2,0.65,114,,,
58555,0.52,1,102,7,0.65,114,,,
58573,0.52,1,102,7,0.68,114,,,
58574,0.52,1,102,12,0.68,114,,,
58602,0.52,1,102,18,0.61,114,,,
58603,0.52,1,102,23,0.61,114,,,
58643,0.52,1,102,45,0.72,114,,,
58648,0.52,1,102,23,0.73,114,,,
58649,0.52,1,102,28,0.73,114,,,
58695,0.52,2,102,34,0.66,114,,,
58723,0.52,2,102,39,0.7,114,,,
58730,0.52,2,102,28,0.68,114,,,
58731,0.52,2,102,34,0.68,114,,,
58737,0.52,2,102,18,0.65,114,,,
58756,0.52,2,102,23,0.68,114,,,
58757,0.52,2,102,28,0.68,114,,,
58761,0.52,2,102,2,0.42,114,,,
58784,0.52,2,102,28,0.61,114,,,
58830,0.52,2,102,34,0.73,114,,,
58843,0.52,2,102,7,0.59,114,,,
58844,0.52,2,102,12,0.59,114,,,
58877,0.52,3,102,45,0.66,114,,,
58878,0.52,3,102,2,0.44,114,,,
58913,0.52,3,102,45,0.68,114,,,
58919,0.52,3,102,28,0.65,114,,,
58938,0.52,3,102,34,0.68,114,,,
58942,0.52,3,102,7,0.42,114,,,
58943,0.52,3,102,12,0.42,114,,,
58966,0.52,3,102,39,0.61,114,,,
58967,0.52,3,102,45,0.61,114,,,
59012,0.52,3,102,45,0.73,114,,,
59015,0.52,3,102,12,0.56,114,,,
59016,0.52,3,102,18,0.56,114,,,
59025,0.52,3,102,18,0.59,114,,,
59026,0.52,3,102,23,0.59,114,,,
59059,0.52,4,102,7,0.44,114,,,
59060,0.52,4,102,12,0.44,114,,,
59100,0.52,4,102,34,0.65,114,,,
59101,0.52,4,102,39,0.65,114,,,
59120,0.52,4,102,45,0.68,114,,,
59125,0.52,4,102,23,0.42,114,,,
59126,0.52,4,102,28,0.42,114,,,
59197,0.52,4,102,23,0.56,114,,,
59198,0.52,4,102,28,0.56,114,,,
59207,0.52,4,102,28,0.59,114,,,
59221,0.52,5,102,7,0.37,114,,,
59222,0.52,5,102,12,0.37,114,,,
59242,0.52,5,102,23,0.44,114,,,
59243,0.52,5,102,28,0.44,114,,,
59282,0.52,5,102,45,0.65,114,,,
59308,0.52,5,102,39,0.42,114,,,
59379,0.52,5,102,34,0.56,114,,,
59380,0.52,5,102,39,0.56,114,,,
59389,0.52,5,102,39,0.59,114,,,
59415,0.62,1,102,34,0.66,114,,,
59443,0.62,1,102,39,0.7,114,,,
59451,0.62,1,102,34,0.68,114,,,
59457,0.62,1,102,18,0.65,114,,,
59476,0.62,1,102,23,0.68,114,,,
59477,0.62,1,102,28,0.68,114,,,
59481,0.62,1,102,2,0.42,114,,,
59550,0.62,1,102,34,0.73,114,,,
59551,0.62,1,102,39,0.73,114,,,
59553,0.62,1,102,2,0.56,114,,,
59562,0.62,1,102,2,0.59,114,,,
59563,0.62,1,102,7,0.59,114,,,
59564,0.62,1,102,12,0.59,114,,,
59597,0.62,2,102,45,0.66,114,,,
59598,0.62,2,102,2,0.44,114,,,
59633,0.62,2,102,45,0.68,114,,,
59639,0.62,2,102,28,0.65,114,,,
59658,0.62,2,102,34,0.68,114,,,
59659,0.62,2,102,39,0.68,114,,,
59663,0.62,2,102,12,0.42,114,,,
59664,0.62,2,102,18,0.42,114,,,
59687,0.62,2,102,45,0.61,114,,,
59732,0.62,2,102,45,0.73,114,,,
59735,0.62,2,102,12,0.56,114,,,
59736,0.62,2,102,18,0.56,114,,,
59745,0.62,2,102,18,0.59,114,,,
59746,0.62,2,102,23,0.59,114,,,
59760,0.62,3,102,2,0.37,114,,,
59781,0.62,3,102,18,0.44,114,,,
59821,0.62,3,102,39,0.65,114,,,
59840,0.62,3,102,45,0.68,114,,,
59846,0.62,3,102,28,0.42,114,,,
59918,0.62,3,102,28,0.56,114,,,
59928,0.62,3,102,34,0.59,114,,,
59941,0.62,4,102,7,0.37,114,,,
59942,0.62,4,102,12,0.37,114,,,
59962,0.62,4,102,23,0.44,114,,,
59963,0.62,4,102,28,0.44,114,,,
60002,0.62,4,102,45,0.65,114,,,
60028,0.62,4,102,39,0.42,114,,,
60099,0.62,4,102,34,0.56,114,,,
60100,0.62,4,102,39,0.56,114,,,
60109,0.62,4,102,39,0.59,114,,,
60124,0.62,5,102,23,0.37,114,,,
60125,0.62,5,102,28,0.37,114,,,
60145,0.62,5,102,39,0.44,114,,,
60183,0.62,5,102,2,0.26,114,,,
60184,0.62,5,102,7,0.26,114,,,
60185,0.62,5,102,12,0.26,114,,,
60237,0.62,5,102,2,0.24,114,,,
60281,0.62,5,102,45,0.56,114,,,
60291,0.62,5,102,2,0.26,114,,,
60317,0.71,1,102,45,0.66,114,,,
60318,0.71,1,102,2,0.44,114,,,
60352,0.71,1,102,39,0.68,114,,,
60359,0.71,1,102,28,0.65,114,,,
60378,0.71,1,102,34,0.68,114,,,
60379,0.71,1,102,39,0.68,114,,,
60383,0.71,1,102,12,0.42,114,,,
60384,0.71,1,102,18,0.42,114,,,
60406,0.71,1,102,39,0.61,114,,,
60452,0.71,1,102,45,0.73,114,,,
60455,0.71,1,102,12,0.56,114,,,
60456,0.71,1,102,18,0.56,114,,,
60465,0.71,1,102,18,0.59,114,,,
60466,0.71,1,102,23,0.59,114,,,
60480,0.71,2,102,2,0.37,114,,,
60500,0.71,2,102,12,0.44,114,,,
60501,0.71,2,102,18,0.44,114,,,
60541,0.71,2,102,39,0.65,114,,,
60560,0.71,2,102,45,0.68,114,,,
60566,0.71,2,102,28,0.42,114,,,
60638,0.71,2,102,28,0.56,114,,,
60648,0.71,2,102,34,0.59,114,,,
60662,0.71,3,102,12,0.37,114,,,
60663,0.71,3,102,18,0.37,114,,,
60683,0.71,3,102,28,0.44,114,,,
60748,0.71,3,102,39,0.42,114,,,
60820,0.71,3,102,39,0.56,114,,,
60829,0.71,3,102,39,0.59,114,,,
60844,0.71,4,102,23,0.37,114,,,
60865,0.71,4,102,39,0.44,114,,,
60903,0.71,4,102,2,0.26,114,,,
60904,0.71,4,102,7,0.26,114,,,
61001,0.71,4,102,45,0.56,114,,,
61011,0.71,4,102,2,0.26,114,,,
61026,0.71,5,102,34,0.37,114,,,
61027,0.71,5,102,39,0.37,114,,,
61086,0.71,5,102,18,0.26,114,,,
61087,0.71,5,102,23,0.26,114,,,
61139,0.71,5,102,12,0.24,114,,,
61140,0.71,5,102,18,0.24,114,,,
61193,0.71,5,102,12,0.26,114,,,
61194,0.71,5,102,18,0.26,114,,,
61220,0.81,1,102,12,0.44,114,,,
61221,0.81,1,102,18,0.44,114,,,
61260,0.81,1,102,34,0.65,114,,,
61261,0.81,1,102,39,0.65,114,,,
61280,0.81,1,102,45,0.68,114,,,
61285,0.81,1,102,23,0.42,114,,,
61286,0.81,1,102,28,0.42,114,,,
61357,0.81,1,102,23,0.56,114,,,
61358,0.81,1,102,28,0.56,114,,,
61367,0.81,1,102,28,0.59,114,,,
61381,0.81,2,102,7,0.37,114,,,
61382,0.81,2,102,12,0.37,114,,,
61403,0.81,2,102,28,0.44,114,,,
61442,0.81,2,102,45,0.65,114,,,
61468,0.81,2,102,39,0.42,114,,,
61540,0.81,2,102,39,0.56,114,,,
61549,0.81,2,102,39,0.59,114,,,
61564,0.81,3,102,23,0.37,114,,,
61565,0.81,3,102,28,0.37,114,,,
61585,0.81,3,102,39,0.44,114,,,
61623,0.81,3,102,2,0.26,114,,,
61624,0.81,3,102,7,0.26,114,,,
61625,0.81,3,102,12,0.26,114,,,
61677,0.81,3,102,2,0.24,114,,,
61721,0.81,3,102,45,0.56,114,,,
61731,0.81,3,102,2,0.26,114,,,
61746,0.81,4,102,34,0.37,114,,,
61766,0.81,4,102,45,0.44,114,,,
61805,0.81,4,102,12,0.26,114,,,
61806,0.81,4,102,18,0.26,114,,,
61858,0.81,4,102,7,0.24,114,,,
61859,0.81,4,102,12,0.24,114,,,
61912,0.81,4,102,7,0.26,114,,,
61913,0.81,4,102,12,0.26,114,,,
61928,0.81,5,102,45,0.37,114,,,
61947,0.81,5,102,2,0.2,114,,,
61948,0.81,5,102,7,0.2,114,,,
61989,0.81,5,102,34,0.26,114,,,
62041,0.81,5,102,23,0.24,114,,,
62042,0.81,5,102,28,0.24,114,,,
62095,0.81,5,102,23,0.26,114,,,
62096,0.81,5,102,28,0.26,114,,,
62100,0.9,1,102,2,0.37,114,,,
62101,0.9,1,102,7,0.37,114,,,
62122,0.9,1,102,23,0.44,114,,,
62162,0.9,1,102,45,0.65,114,,,
62187,0.9,1,102,34,0.42,114,,,
62259,0.9,1,102,34,0.56,114,,,
62269,0.9,1,102,39,0.59,114,,,
62283,0.9,2,102,18,0.37,114,,,
62284,0.9,2,102,23,0.37,114,,,
62304,0.9,2,102,34,0.44,114,,,
62305,0.9,2,102,39,0.44,114,,,
62343,0.9,2,102,2,0.26,114,,,
62344,0.9,2,102,7,0.26,114,,,
62369,0.9,2,102,45,0.42,114,,,
62441,0.9,2,102,45,0.56,114,,,
62451,0.9,2,102,2,0.26,114,,,
62466,0.9,3,102,34,0.37,114,,,
62486,0.9,3,102,45,0.44,114,,,
62526,0.9,3,102,18,0.26,114,,,
62577,0.9,3,102,2,0.24,114,,,
62578,0.9,3,102,7,0.24,114,,,
62579,0.9,3,102,12,0.24,114,,,
62633,0.9,3,102,12,0.26,114,,,
62634,0.9,3,102,18,0.26,114,,,
62647,0.9,4,102,39,0.37,114,,,
62667,0.9,4,102,2,0.2,114,,,
62708,0.9,4,102,28,0.26,114,,,
62760,0.9,4,102,18,0.24,114,,,
62761,0.9,4,102,23,0.24,114,,,
62814,0.9,4,102,18,0.26,114,,,
62815,0.9,4,102,23,0.26,114,,,
62850,0.9,5,102,18,0.2,114,,,
62851,0.9,5,102,23,0.2,114,,,
62891,0.9,5,102,45,0.26,114,,,
62943,0.9,5,102,34,0.24,114,,,
62944,0.9,5,102,39,0.24,114,,,
62997,0.9,5,102,34,0.26,114,,,
62998,0.9,5,102,39,0.26,114,,,
64710,0.14,5,119,2,0.71,114,,,
64729,0.14,5,119,7,0.81,114,,,
64730,0.14,5,119,12,0.81,114,,,
64746,0.14,5,119,2,0.73,114,,,
64747,0.14,5,119,7,0.73,114,,,
64908,0.24,1,119,2,0.81,114,,,
65070,0.24,2,119,2,0.71,114,,,
65071,0.24,2,119,7,0.71,114,,,
65072,0.24,2,119,12,0.71,114,,,
65090,0.24,2,119,12,0.81,114,,,
65091,0.24,2,119,18,0.81,114,,,
65107,0.24,2,119,7,0.73,114,,,
65108,0.24,2,119,12,0.73,114,,,
65254,0.24,3,119,23,0.71,114,,,
65255,0.24,3,119,28,0.71,114,,,
65273,0.24,3,119,28,0.81,114,,,
65290,0.24,3,119,23,0.73,114,,,
65291,0.24,3,119,28,0.73,114,,,
65296,0.24,3,119,7,0.72,114,,,
65297,0.24,3,119,12,0.72,114,,,
65376,0.24,4,119,2,0.7,114,,,
65436,0.24,4,119,34,0.71,114,,,
65437,0.24,4,119,39,0.71,114,,,
65455,0.24,4,119,39,0.81,114,,,
65456,0.24,4,119,45,0.81,114,,,
65472,0.24,4,119,34,0.73,114,,,
65473,0.24,4,119,39,0.73,114,,,
65478,0.24,4,119,18,0.72,114,,,
65479,0.24,4,119,23,0.72,114,,,
65529,0.24,5,119,2,0.66,114,,,
65530,0.24,5,119,7,0.66,114,,,
65558,0.24,5,119,12,0.7,114,,,
65565,0.24,5,119,2,0.68,114,,,
65618,0.24,5,119,45,0.71,114,,,
65619,0.24,5,119,2,0.61,114,,,
65661,0.24,5,119,34,0.72,114,,,
65664,0.24,5,119,2,0.73,114,,,
65665,0.24,5,119,7,0.73,114,,,
65794,0.33,1,119,23,0.71,114,,,
65813,0.33,1,119,28,0.81,114,,,
65830,0.33,1,119,23,0.73,114,,,
65831,0.33,1,119,28,0.73,114,,,
65837,0.33,1,119,12,0.72,114,,,
65838,0.33,1,119,18,0.72,114,,,
65916,0.33,2,119,2,0.7,114,,,
65917,0.33,2,119,7,0.7,114,,,
65977,0.33,2,119,39,0.71,114,,,
65996,0.33,2,119,45,0.81,114,,,
66013,0.33,2,119,39,0.73,114,,,
66019,0.33,2,119,23,0.72,114,,,
66020,0.33,2,119,28,0.72,114,,,
66024,0.33,2,119,2,0.73,114,,,
66070,0.33,3,119,7,0.66,114,,,
66071,0.33,3,119,12,0.66,114,,,
66099,0.33,3,119,18,0.7,114,,,
66105,0.33,3,119,2,0.68,114,,,
66106,0.33,3,119,7,0.68,114,,,
66132,0.33,3,119,2,0.68,114,,,
66159,0.33,3,119,2,0.61,114,,,
66160,0.33,3,119,7,0.61,114,,,
66202,0.33,3,119,39,0.72,114,,,
66205,0.33,3,119,7,0.73,114,,,
66206,0.33,3,119,12,0.73,114,,,
66253,0.33,4,119,23,0.66,114,,,
66281,0.33,4,119,28,0.7,114,,,
66288,0.33,4,119,18,0.68,114,,,
66289,0.33,4,119,23,0.68,114,,,
66294,0.33,4,119,2,0.65,114,,,
66295,0.33,4,119,7,0.65,114,,,
66313,0.33,4,119,7,0.68,114,,,
66314,0.33,4,119,12,0.68,114,,,
66342,0.33,4,119,18,0.61,114,,,
66388,0.33,4,119,23,0.73,114,,,
66435,0.33,5,119,34,0.66,114,,,
66463,0.33,5,119,39,0.7,114,,,
66470,0.33,5,119,28,0.68,114,,,
66471,0.33,5,119,34,0.68,114,,,
66476,0.33,5,119,12,0.65,114,,,
66477,0.33,5,119,18,0.65,114,,,
66496,0.33,5,119,23,0.68,114,,,
66524,0.33,5,119,28,0.61,114,,,
66570,0.33,5,119,34,0.73,114,,,
66573,0.33,5,119,2,0.56,114,,,
66582,0.33,5,119,2,0.59,114,,,
66583,0.33,5,119,7,0.59,114,,,
66609,0.43,1,119,2,0.66,114,,,
66610,0.43,1,119,7,0.66,114,,,
66638,0.43,1,119,12,0.7,114,,,
66639,0.43,1,119,18,0.7,114,,,
66645,0.43,1,119,2,0.68,114,,,
66698,0.43,1,119,45,0.71,114,,,
66734,0.43,1,119,45,0.73,114,,,
66740,0.43,1,119,28,0.72,114,,,
66741,0.43,1,119,34,0.72,114,,,
66744,0.43,1,119,2,0.73,114,,,
66745,0.43,1,119,7,0.73,114,,,
66792,0.43,2,119,18,0.66,114,,,
66820,0.43,2,119,23,0.7,114,,,
66821,0.43,2,119,28,0.7,114,,,
66828,0.43,2,119,18,0.68,114,,,
66834,0.43,2,119,2,0.65,114,,,
66852,0.43,2,119,2,0.68,114,,,
66853,0.43,2,119,7,0.68,114,,,
66881,0.43,2,119,12,0.61,114,,,
66923,0.43,2,119,45,0.72,114,,,
66927,0.43,2,119,18,0.73,114,,,
66928,0.43,2,119,23,0.73,114,,,
66975,0.43,3,119,34,0.66,114,,,
67003,0.43,3,119,39,0.7,114,,,
67010,0.43,3,119,28,0.68,114,,,
67016,0.43,3,119,12,0.65,114,,,
67017,0.43,3,119,18,0.65,114,,,
67035,0.43,3,119,18,0.68,114,,,
67036,0.43,3,119,23,0.68,114,,,
67063,0.43,3,119,23,0.61,114,,,
67064,0.43,3,119,28,0.61,114,,,
67109,0.43,3,119,28,0.73,114,,,
67110,0.43,3,119,34,0.73,114,,,
67122,0.43,3,119,2,0.59,114,,,
67123,0.43,3,119,7,0.59,114,,,
67184,0.43,4,119,45,0.7,114,,,
67192,0.43,4,119,39,0.68,114,,,
67198,0.43,4,119,23,0.65,114,,,
67217,0.43,4,119,28,0.68,114,,,
67218,0.43,4,119,34,0.68,114,,,
67221,0.43,4,119,2,0.42,114,,,
67222,0.43,4,119,7,0.42,114,,,
67223,0.43,4,119,12,0.42,114,,,
67246,0.43,4,119,39,0.61,114,,,
67291,0.43,4,119,39,0.73,114,,,
67294,0.43,4,119,7,0.56,114,,,
67295,0.43,4,119,12,0.56,114,,,
67304,0.43,4,119,12,0.59,114,,,
67305,0.43,4,119,18,0.59,114,,,
67338,0.43,5,119,2,0.44,114,,,
67339,0.43,5,119,7,0.44,114,,,
67340,0.43,5,119,12,0.44,114,,,
67373,0.43,5,119,45,0.68,114,,,
67380,0.43,5,119,34,0.65,114,,,
67399,0.43,5,119,39,0.68,114,,,
67404,0.43,5,119,18,0.42,114,,,
67405,0.43,5,119,23,0.42,114,,,
67427,0.43,5,119,45,0.61,114,,,
67476,0.43,5,119,18,0.56,114,,,
67477,0.43,5,119,23,0.56,114,,,
67486,0.43,5,119,23,0.59,114,,,
67487,0.43,5,119,28,0.59,114,,,
67513,0.52,1,119,23,0.66,114,,,
67514,0.52,1,119,28,0.66,114,,,
67541,0.52,1,119,28,0.7,114,,,
67548,0.52,1,119,18,0.68,114,,,
67549,0.52,1,119,23,0.68,114,,,
67554,0.52,1,119,2,0.65,114,,,
67573,0.52,1,119,7,0.68,114,,,
67574,0.52,1,119,12,0.68,114,,,
67602,0.52,1,119,18,0.61,114,,,
67643,0.52,1,119,45,0.72,114,,,
67648,0.52,1,119,23,0.73,114,,,
67695,0.52,2,119,34,0.66,114,,,
67723,0.52,2,119,39,0.7,114,,,
67730,0.52,2,119,28,0.68,114,,,
67731,0.52,2,119,34,0.68,114,,,
67736,0.52,2,119,12,0.65,114,,,
67737,0.52,2,119,18,0.65,114,,,
67756,0.52,2,119,23,0.68,114,,,
67757,0.52,2,119,28,0.68,114,,,
67761,0.52,2,119,2,0.42,114,,,
67784,0.52,2,119,28,0.61,114,,,
67830,0.52,2,119,34,0.73,114,,,
67842,0.52,2,119,2,0.59,114,,,
67843,0.52,2,119,7,0.59,114,,,
67877,0.52,3,119,45,0.66,114,,,
67878,0.52,3,119,2,0.44,114,,,
67913,0.52,3,119,45,0.68,114,,,
67919,0.52,3,119,28,0.65,114,,,
67938,0.52,3,119,34,0.68,114,,,
67942,0.52,3,119,7,0.42,114,,,
67943,0.52,3,119,12,0.42,114,,,
67944,0.52,3,119,18,0.42,114,,,
67967,0.52,3,119,45,0.61,114,,,
68012,0.52,3,119,45,0.73,114,,,
68015,0.52,3,119,12,0.56,114,,,
68016,0.52,3,119,18,0.56,114,,,
68025,0.52,3,119,18,0.59,114,,,
68026,0.52,3,119,23,0.59,114,,,
68060,0.52,4,119,12,0.44,114,,,
68101,0.52,4,119,39,0.65,114,,,
68120,0.52,4,119,45,0.68,114,,,
68126,0.52,4,119,28,0.42,114,,,
68197,0.52,4,119,23,0.56,114,,,
68198,0.52,4,119,28,0.56,114,,,
68207,0.52,4,119,28,0.59,114,,,
68221,0.52,5,119,7,0.37,114,,,
68222,0.52,5,119,12,0.37,114,,,
68242,0.52,5,119,23,0.44,114,,,
68243,0.52,5,119,28,0.44,114,,,
68282,0.52,5,119,45,0.65,114,,,
68308,0.52,5,119,39,0.42,114,,,
68379,0.52,5,119,34,0.56,114,,,
68380,0.52,5,119,39,0.56,114,,,
68389,0.52,5,119,39,0.59,114,,,
68415,0.62,1,119,34,0.66,114,,,
68443,0.62,1,119,39,0.7,114,,,
68451,0.62,1,119,34,0.68,114,,,
68456,0.62,1,119,12,0.65,114,,,
68457,0.62,1,119,18,0.65,114,,,
68476,0.62,1,119,23,0.68,114,,,
68481,0.62,1,119,2,0.42,114,,,
68550,0.62,1,119,34,0.73,114,,,
68551,0.62,1,119,39,0.73,114,,,
68553,0.62,1,119,2,0.56,114,,,
68562,0.62,1,119,2,0.59,114,,,
68563,0.62,1,119,7,0.59,114,,,
68597,0.62,2,119,45,0.66,114,,,
68598,0.62,2,119,2,0.44,114,,,
68633,0.62,2,119,45,0.68,114,,,
68639,0.62,2,119,28,0.65,114,,,
68658,0.62,2,119,34,0.68,114,,,
68659,0.62,2,119,39,0.68,114,,,
68663,0.62,2,119,12,0.42,114,,,
68664,0.62,2,119,18,0.42,114,,,
68687,0.62,2,119,45,0.61,114,,,
68732,0.62,2,119,45,0.73,114,,,
68735,0.62,2,119,12,0.56,114,,,
68736,0.62,2,119,18,0.56,114,,,
68745,0.62,2,119,18,0.59,114,,,
68746,0.62,2,119,23,0.59,114,,,
68760,0.62,3,119,2,0.37,114,,,
68781,0.62,3,119,18,0.44,114,,,
68821,0.62,3,119,39,0.65,114,,,
68840,0.62,3,119,45,0.68,114,,,
68846,0.62,3,119,28,0.42,114,,,
68847,0.62,3,119,34,0.42,114,,,
68918,0.62,3,119,28,0.56,114,,,
68928,0.62,3,119,34,0.59,114,,,
68941,0.62,4,119,7,0.37,114,,,
68942,0.62,4,119,12,0.37,114,,,
68963,0.62,4,119,28,0.44,114,,,
69002,0.62,4,119,45,0.65,114,,,
69028,0.62,4,119,39,0.42,114,,,
69100,0.62,4,119,39,0.56,114,,,
69109,0.62,4,119,39,0.59,114,,,
69124,0.62,5,119,23,0.37,114,,,
69125,0.62,5,119,28,0.37,114,,,
69145,0.62,5,119,39,0.44,114,,,
69183,0.62,5,119,2,0.26,114,,,
69184,0.62,5,119,7,0.26,114,,,
69185,0.62,5,119,12,0.26,114,,,
69237,0.62,5,119,2,0.24,114,,,
69281,0.62,5,119,45,0.56,114,,,
69291,0.62,5,119,2,0.26,114,,,
69317,0.71,1,119,45,0.66,114,,,
69318,0.71,1,119,2,0.44,114,,,
69352,0.71,1,119,39,0.68,114,,,
69358,0.71,1,119,23,0.65,114,,,
69359,0.71,1,119,28,0.65,114,,,
69378,0.71,1,119,34,0.68,114,,,
69383,0.71,1,119,12,0.42,114,,,
69384,0.71,1,119,18,0.42,114,,,
69406,0.71,1,119,39,0.61,114,,,
69452,0.71,1,119,45,0.73,114,,,
69454,0.71,1,119,7,0.56,114,,,
69455,0.71,1,119,12,0.56,114,,,
69465,0.71,1,119,18,0.59,114,,,
69500,0.71,2,119,12,0.44,114,,,
69501,0.71,2,119,18,0.44,114,,,
69541,0.71,2,119,39,0.65,114,,,
69560,0.71,2,119,45,0.68,114,,,
69566,0.71,2,119,28,0.42,114,,,
69638,0.71,2,119,28,0.56,114,,,
69648,0.71,2,119,34,0.59,114,,,
69662,0.71,3,119,12,0.37,114,,,
69663,0.71,3,119,18,0.37,114,,,
69683,0.71,3,119,28,0.44,114,,,
69748,0.71,3,119,39,0.42,114,,,
69749,0.71,3,119,45,0.42,114,,,
69820,0.71,3,119,39,0.56,114,,,
69829,0.71,3,119,39,0.59,114,,,
69830,0.71,3,119,45,0.59,114,,,
69844,0.71,4,119,23,0.37,114,,,
69865,0.71,4,119,39,0.44,114,,,
69903,0.71,4,119,2,0.26,114,,,
69904,0.71,4,119,7,0.26,114,,,
70001,0.71,4,119,45,0.56,114,,,
70011,0.71,4,119,2,0.26,114,,,
70026,0.71,5,119,34,0.37,114,,,
70027,0.71,5,119,39,0.37,114,,,
70087,0.71,5,119,23,0.26,114,,,
70088,0.71,5,119,28,0.26,114,,,
70139,0.71,5,119,12,0.24,114,,,
70140,0.71,5,119,18,0.24,114,,,
70193,0.71,5,119,12,0.26,114,,,
70194,0.71,5,119,18,0.26,114,,,
70219,0.81,1,119,7,0.44,114,,,
70220,0.81,1,119,12,0.44,114,,,
70260,0.81,1,119,34,0.65,114,,,
70261,0.81,1,119,39,0.65,114,,,
70280,0.81,1,119,45,0.68,114,,,
70285,0.81,1,119,23,0.42,114,,,
70286,0.81,1,119,28,0.42,114,,,
70357,0.81,1,119,23,0.56,114,,,
70367,0.81,1,119,28,0.59,114,,,
70381,0.81,2,119,7,0.37,114,,,
70382,0.81,2,119,12,0.37,114,,,
70403,0.81,2,119,28,0.44,114,,,
70442,0.81,2,119,45,0.65,114,,,
70468,0.81,2,119,39,0.42,114,,,
70539,0.81,2,119,34,0.56,114,,,
70540,0.81,2,119,39,0.56,114,,,
70549,0.81,2,119,39,0.59,114,,,
70564,0.81,3,119,23,0.37,114,,,
70565,0.81,3,119,28,0.37,114,,,
70585,0.81,3,119,39,0.44,114,,,
70623,0.81,3,119,2,0.26,114,,,
70624,0.81,3,119,7,0.26,114,,,
70625,0.81,3,119,12,0.26,114,,,
70677,0.81,3,119,2,0.24,114,,,
70721,0.81,3,119,45,0.56,114,,,
70731,0.81,3,119,2,0.26,114,,,
70746,0.81,4,119,34,0.37,114,,,
70766,0.81,4,119,45,0.44,114,,,
70806,0.81,4,119,18,0.26,114,,,
70807,0.81,4,119,23,0.26,114,,,
70858,0.81,4,119,7,0.24,114,,,
70859,0.81,4,119,12,0.24,114,,,
70912,0.81,4,119,7,0.26,114,,,
70913,0.81,4,119,12,0.26,114,,,
70928,0.81,5,119,45,0.37,114,,,
70947,0.81,5,119,2,0.2,114,,,
70948,0.81,5,119,7,0.2,114,,,
70949,0.81,5,119,12,0.2,114,,,
70989,0.81,5,119,34,0.26,114,,,
71041,0.81,5,119,23,0.24,114,,,
71042,0.81,5,119,28,0.24,114,,,
71096,0.81,5,119,28,0.26,114,,,
71100,0.9,1,119,2,0.37,114,,,
71101,0.9,1,119,7,0.37,114,,,
71121,0.9,1,119,18,0.44,114,,,
71122,0.9,1,119,23,0.44,114,,,
71162,0.9,1,119,45,0.65,114,,,
71187,0.9,1,119,34,0.42,114,,,
71258,0.9,1,119,28,0.56,114,,,
71259,0.9,1,119,34,0.56,114,,,
71268,0.9,1,119,34,0.59,114,,,
71269,0.9,1,119,39,0.59,114,,,
